Title,Product URL,SKU,Image URL,Price,Stock,Available,Option#1
"Dimethyl Sulfoxide AR – 2,5l",https://labequipsupply.co.za/product/dimethyl-sulfoxide-ar/,CHE-D8,https://labequipsupply.co.za/wp-content/uploads/2021/02/Dimethyl-Sulphoxide.jpg,"R2,534.21",,Yes,
Acetic Acid,https://labequipsupply.co.za/product/acetic-acid/?attribute_size=30kg,BULK-A9,https://labequipsupply.co.za/wp-content/uploads/2022/07/Acetic-Acid.jpg,R1416.2,8 in stock (can be backordered),Yes,Size: 30kg
Acetic Acid,https://labequipsupply.co.za/product/acetic-acid/?attribute_size=215kg,BULK-A10,https://labequipsupply.co.za/wp-content/uploads/2022/07/Acetic-Acid.jpg,R8611.67,8 in stock (can be backordered),Yes,Size: 215kg
Sodium Benzoate,https://labequipsupply.co.za/product/sodium-benzoate/,BULK-S34,https://labequipsupply.co.za/wp-content/uploads/2022/07/Sodium-Benzoate-scaled.jpg,"R2,733.70",31 in stock (can be backordered),Yes,
Sodium Hydroxide Pellets AR 500g,https://labequipsupply.co.za/product/sodium-hydroxide-pellets-ar-500g/,CHE-S55,https://labequipsupply.co.za/wp-content/uploads/2023/03/RLS-Lab-Chemicals.jpg,R271.88,,Yes,
Sodium Hydroxide Pellets CP 500g,https://labequipsupply.co.za/product/sodium-hydroxide-pellets-cp-500g-copy/,CHE-S56,https://labequipsupply.co.za/wp-content/uploads/2023/03/RLS-Lab-Chemicals.jpg,R160.51,,Yes,
Sodium Diphenylamine -4 -Sulphonate,https://labequipsupply.co.za/product/sodium-diphenylamine-4-sulphonate/?attribute_size=Sodium+Diphenylamine+-4+-Sulphonate+10g,CHE-S109,https://labequipsupply.co.za/wp-content/uploads/2023/03/Sodium-Diphenylamine-sulphonate.jpg,R1937.25,35 in stock (can be backordered),Yes,Size: Sodium Diphenylamine -4 -Sulphonate 10g
Sodium Diphenylamine -4 -Sulphonate,https://labequipsupply.co.za/product/sodium-diphenylamine-4-sulphonate/?attribute_size=Sodium+Diphenylamine+-4+-Sulphonate+25g,CHE-S110,https://labequipsupply.co.za/wp-content/uploads/2023/03/Sodium-Diphenylamine-sulphonate.jpg,R3874.51,28 in stock (can be backordered),Yes,Size: Sodium Diphenylamine -4 -Sulphonate 25g
Sodium Nitrite CP – 500g,https://labequipsupply.co.za/product/sodium-nitrite-cp-500g/,CHE-31-1,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-Chemicals-Sodium-Nitrite-CP-1.jpg,R71.48,33 in stock (can be backordered),Yes,
Calcium Sulphate Dihydrate Food Grade – 25kg,https://labequipsupply.co.za/product/calcium-sulphate-dihydrate-25kg/,BULK-C12,https://labequipsupply.co.za/wp-content/uploads/2021/03/Calcium-Sulphate-Dihydrate-Food-Grade-scaled.jpg,"R1,219.29",3 in stock (can be backordered),Yes,
Citric Acid Monohydrate – 25kg,https://labequipsupply.co.za/product/citric-acid-monohydrate-25kg/,BULK-C17,https://labequipsupply.co.za/wp-content/uploads/2021/03/Citric-Acid-Monohydrate-scaled.jpg,R933.86,4 in stock (can be backordered),Yes,
Nickel Sulphate Industrial Grade – 25kg,https://labequipsupply.co.za/product/nickel-sulphate-industrial-grade-25kg/,BULK-N14,https://labequipsupply.co.za/wp-content/uploads/2021/03/Nickel-Sulphate-Industrial-Grade-scaled.jpg,"R7,870.78",2 in stock (can be backordered),Yes,
Hydrogen Peroxide 35% Food Grade – 25lt,https://labequipsupply.co.za/product/hydrogen-peroxide-35-food-grade-25lt/,BULK-H9,https://labequipsupply.co.za/wp-content/uploads/2021/03/Hydrogen-Peroxide-35�-Food-Grade.jpg,"R1,966.52",191 in stock (can be backordered),Yes,
Benzoic Acid CP – 500g,https://labequipsupply.co.za/product/benzoic-acid-cp-500g/,CHE-B1-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Benzoic-acid.jpg,R83.65,68 in stock (can be backordered),Yes,
Calcium Chloride 77% Dihydrate Flakes CP – 500g,https://labequipsupply.co.za/product/calcium-chloride-77-dihydrate-flakes-cp-500g/,CHE-C3-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Calcium-Chloride.jpg,R42.59,139 in stock (can be backordered),Yes,
Sodium Acetate ANHY CP- 500g,https://labequipsupply.co.za/product/sodium-acetate-anhy-cp-500g/,CHE-5-1,https://labequipsupply.co.za/wp-content/uploads/2021/03/Sodium-Acetate-ANHY.jpg,R91.24,352 in stock (can be backordered),Yes,
Potassium Carbonate CP – 500g,https://labequipsupply.co.za/product/potassium-carbonate-cp-500g/,CHE-P10-1,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-Chemicals-Potassium-Carbonate-CP-1.jpg,R76.05,61 in stock (can be backordered),Yes,
Urea Industrial Grade – 50kg,https://labequipsupply.co.za/product/urea-industrial-grade-50kg/,BULK-U1,https://labequipsupply.co.za/wp-content/uploads/2021/03/Urea-Industrial-Grade-scaled.jpg,"R2,021.10",,Yes,
Crane Scale,https://labequipsupply.co.za/product/crane-scale/?attribute_crane-scale-range=Crane+Scale+IHS10000+10000kg+x+2kg,,https://labequipsupply.co.za/wp-content/uploads/2019/09/IHS-Crane-Scale-RLS.jpg,R33458.53,1 in stock (can be backordered),Yes,Crane-Scale-Range: Crane Scale IHS10000 10000kg x 2kg
Crane Scale,https://labequipsupply.co.za/product/crane-scale/?attribute_crane-scale-range=Crane+Scale+IHS5000+5000kg+x+1kg,,https://labequipsupply.co.za/wp-content/uploads/2019/09/IHS-Crane-Scale-RLS.jpg,R24650.25,3 in stock (can be backordered),Yes,Crane-Scale-Range: Crane Scale IHS5000 5000kg x 1kg
Crane Scale,https://labequipsupply.co.za/product/crane-scale/?attribute_crane-scale-range=Crane+Scale+LHS2000+2000kg+x+500g,,https://labequipsupply.co.za/wp-content/uploads/2019/09/LHS-Crane-Scale-RLS.jpg,R12865.83,8 in stock (can be backordered),Yes,Crane-Scale-Range: Crane Scale LHS2000 2000kg x 500g
Crane Scale,https://labequipsupply.co.za/product/crane-scale/?attribute_crane-scale-range=Crane+Scale+LHS1500+1500kg+x+200g,,https://labequipsupply.co.za/wp-content/uploads/2019/09/LHS-Crane-Scale-RLS.jpg,R10924.86,4 in stock (can be backordered),Yes,Crane-Scale-Range: Crane Scale LHS1500 1500kg x 200g
Crane Scale,https://labequipsupply.co.za/product/crane-scale/?attribute_crane-scale-range=Crane+Scale+LHS500+500kg+x+100g,,https://labequipsupply.co.za/wp-content/uploads/2019/09/Crane-Scales-RLS.png,R9519.98,6 in stock (can be backordered),Yes,Crane-Scale-Range: Crane Scale LHS500 500kg x 100g
Crane Scale,https://labequipsupply.co.za/product/crane-scale/?attribute_crane-scale-range=Crane+Scale+SHS300+300kg+x+50g,,https://labequipsupply.co.za/wp-content/uploads/2019/09/SHS-Crane-Scale-RLS.jpg,R5822.89,6 in stock (can be backordered),Yes,Crane-Scale-Range: Crane Scale SHS300 300kg x 50g
Crane Scale,https://labequipsupply.co.za/product/crane-scale/?attribute_crane-scale-range=Crane+Scale+SHS150+150kg+x+20g,,https://labequipsupply.co.za/wp-content/uploads/2019/09/SHS-Crane-Scale-RLS.jpg,R5822.89,5 in stock (can be backordered),Yes,Crane-Scale-Range: Crane Scale SHS150 150kg x 20g
Crane Scale,https://labequipsupply.co.za/product/crane-scale/?attribute_crane-scale-range=Crane+Scale+SHS50+50kg+x+10g,,https://labequipsupply.co.za/wp-content/uploads/2019/09/SHS-Crane-Scale-RLS.jpg,R5822.89,8 in stock (can be backordered),Yes,Crane-Scale-Range: Crane Scale SHS50 50kg x 10g
Nitric Acid 55-60%,https://labequipsupply.co.za/product/nitric-acid-55-60-grade-25l/?attribute_size=34kg,BULK-N15,https://labequipsupply.co.za/wp-content/uploads/2021/03/Nitric-Acid-55�-Industrial-Grade.jpg,R579.36,237 in stock (can be backordered),Yes,Size: 34kg
Nitric Acid 55-60%,https://labequipsupply.co.za/product/nitric-acid-55-60-grade-25l/?attribute_size=273kg,BULK-N16,https://labequipsupply.co.za/wp-content/uploads/2021/03/Nitric-Acid-55�-Industrial-Grade.jpg,R4563.33,17 in stock (can be backordered),Yes,Size: 273kg
Sulphuric Acid 98%,https://labequipsupply.co.za/product/sulphuric-acid-98/?attribute_size=40kg,BULK-S46,https://labequipsupply.co.za/wp-content/uploads/2021/06/Sulphuric-Acid.jpg,R444,29 in stock (can be backordered),Yes,Size: 40kg
"Xylene CP – 2,5l",https://labequipsupply.co.za/product/xylene-cp-25l/,CHE-X1-1,https://labequipsupply.co.za/wp-content/uploads/2021/03/Xylene-1.jpg,R109.50,,Yes,
Calcium Sulphate Dihydrate AR – 500g,https://labequipsupply.co.za/product/calcium-sulphate-dihydrate-ar/,CHE-C13,https://labequipsupply.co.za/wp-content/uploads/2021/02/Calcium-Sulphate-Dihydrate-AR-–-500g.jpg,R79.07,70 in stock (can be backordered),Yes,
Sodium Hydroxide Flakes Industrial Grade – 25kg,https://labequipsupply.co.za/product/sodium-hydroxide-flakes/,BULK-C13,https://labequipsupply.co.za/wp-content/uploads/2021/03/Sodium-Hydroxide-Flakes-Industrial-Grade-scaled.jpg,"R1,714.05",316 in stock (can be backordered),Yes,
Throat Swabs,https://labequipsupply.co.za/product/throat-swabs/?attribute_throat-swabs=Throats+Swabs+Wooden+Shaft+250pk,,https://labequipsupply.co.za/wp-content/uploads/2020/06/Transport-swabs.png,R509.02,38 in stock (can be backordered),Yes,Throat-Swabs: Throats Swabs Wooden Shaft 250pk
Sodium Sulphate CP – 500g,https://labequipsupply.co.za/product/sodium-sulphate-cp-500g/,CHE-35-1,https://labequipsupply.co.za/wp-content/uploads/2021/03/Sodium-Sulphate-CP-–-500g.jpg,R76.05,83 in stock (can be backordered),Yes,
Methylene Chloride,https://labequipsupply.co.za/product/methylene-chloride/?attribute_methylene-chloride=33kg,M11,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-Chemicals-bulk-chemicals.jpg,R1827.7,26 in stock (can be backordered),Yes,Methylene-Chloride: 33kg
Methylene Chloride,https://labequipsupply.co.za/product/methylene-chloride/?attribute_methylene-chloride=270kg,M,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-Chemicals-bulk-chemicals.jpg,R14575.47,8 in stock (can be backordered),Yes,Methylene-Chloride: 270kg
"Methanol CP – 2,5l",https://labequipsupply.co.za/product/methanol-cp-25l/,CHE-M10-1,https://labequipsupply.co.za/wp-content/uploads/2021/03/Methanol-1.jpg,R76.05,227 in stock (can be backordered),Yes,
Sodium Bicabonate AR – 500g,https://labequipsupply.co.za/product/sodium-bicarbonate-ar/,CHE-7,https://labequipsupply.co.za/wp-content/uploads/2021/02/Sodium-Bicarbonate.jpg,R83.65,237 in stock (can be backordered),Yes,
Methyl Orange 25g,https://labequipsupply.co.za/product/methyl-orange-25g/,CHE-M26,https://labequipsupply.co.za/wp-content/uploads/2023/03/Methyl-Orange.jpg,R139.53,34 in stock (can be backordered),Yes,
Sodium Sulphate AR – 500g,https://labequipsupply.co.za/product/sodium-sulphate-ar/,CHE-35,,R91.24,62 in stock (can be backordered),Yes,
"Acetic Acid AR -2,5l",https://labequipsupply.co.za/product/acetic-acid-ar/,CHE-A2-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Acetic-Acid-Plastic.jpg,R207.53,19 in stock (can be backordered),Yes,
"Ethanol 99% CP Plastic Bottle Lab Use – 2,5l",https://labequipsupply.co.za/product/ethanol-99-cp-plastic-bottle-lab-use-25l/,CHE-E13-2-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Ethanol-99-plastic.jpg,R288.94,380 in stock (can be backordered),Yes,
Calcium Chloride 77% Dihydrate Flakes – 25kg,https://labequipsupply.co.za/product/calcium-chloride-77-dihydrate-flakes-25kg/,BULK-C8,https://labequipsupply.co.za/wp-content/uploads/2021/03/Calcium-Chloride-77�-Dihydrate-Flakes-scaled.jpg,R889.41,1 in stock (can be backordered),Yes,
Aluminium Sulphate Industrial Grade – 25kg,https://labequipsupply.co.za/product/aluminium-sulphate-industrial-grade-25kg/,BULK-A14,https://labequipsupply.co.za/wp-content/uploads/2021/03/Aluminium-Sulphate-600x600-1.jpg,R405.90,15 in stock (can be backordered),Yes,
Powder Free Sterile Latex Surgical Gloves,https://labequipsupply.co.za/product/powder-free-sterile-latex-surgical-gloves/?attribute_size=6.0,RLSMED-GLOVES17,https://labequipsupply.co.za/wp-content/uploads/2023/03/powder-free-surgical-gloves-510x510-1.jpg,R589.86,49 in stock (can be backordered),Yes,Size: 6.0
Powder Free Sterile Latex Surgical Gloves,https://labequipsupply.co.za/product/powder-free-sterile-latex-surgical-gloves/?attribute_size=6.5,RLSMED-GLOVES18,https://labequipsupply.co.za/wp-content/uploads/2023/03/powder-free-surgical-gloves-510x510-1.jpg,R589.85,27 in stock (can be backordered),Yes,Size: 6.5
Powder Free Sterile Latex Surgical Gloves,https://labequipsupply.co.za/product/powder-free-sterile-latex-surgical-gloves/?attribute_size=7.0,RLSMED-GLOVES19,https://labequipsupply.co.za/wp-content/uploads/2023/03/powder-free-surgical-gloves-510x510-1.jpg,R589.86,18 in stock (can be backordered),Yes,Size: 7.0
Powder Free Sterile Latex Surgical Gloves,https://labequipsupply.co.za/product/powder-free-sterile-latex-surgical-gloves/?attribute_size=7.5,RLSMED-GLOVES20,https://labequipsupply.co.za/wp-content/uploads/2023/03/powder-free-surgical-gloves-510x510-1.jpg,R589.86,28 in stock (can be backordered),Yes,Size: 7.5
Powder Free Sterile Latex Surgical Gloves,https://labequipsupply.co.za/product/powder-free-sterile-latex-surgical-gloves/?attribute_size=8.0,RLSMED-GLOVES21,https://labequipsupply.co.za/wp-content/uploads/2023/03/powder-free-surgical-gloves-510x510-1.jpg,R589.86,21 in stock (can be backordered),Yes,Size: 8.0
Powder Free Sterile Latex Surgical Gloves,https://labequipsupply.co.za/product/powder-free-sterile-latex-surgical-gloves/?attribute_size=8.5,RLSMED-GLOVES22,https://labequipsupply.co.za/wp-content/uploads/2023/03/powder-free-surgical-gloves-510x510-1.jpg,R589.86,13 in stock (can be backordered),Yes,Size: 8.5
Ammonium Chloride CP -500g,https://labequipsupply.co.za/product/ammonium-chloride-cp-500g/,CHE-A27-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Ammonium-Chloride.jpg,R50.51,50 in stock (can be backordered),Yes,
"Toluene AR – 2,5l",https://labequipsupply.co.za/product/toluene-ar/,CHE-T5,https://labequipsupply.co.za/wp-content/uploads/2021/03/Toluene.jpg,R121.65,361 in stock (can be backordered),Yes,
"Formic Acid 85% CP – 2,5l",https://labequipsupply.co.za/product/formic-acid-85-cp-25l/,CHE-F3-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Formic-Acid.jpg,R149.04,51 in stock (can be backordered),Yes,
Potassium Chloride CP – 500g,https://labequipsupply.co.za/product/potassium-chloride-cp-500g/,CHE-P12-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Potassium-Chloride.jpg,R76.05,32 in stock (can be backordered),Yes,
Sodium Sulphate Industrial Grade – 25kg,https://labequipsupply.co.za/product/sodium-sulphate/,BULK-S31,https://labequipsupply.co.za/wp-content/uploads/2021/03/Sodium-Sulphate-Industrial-Grade-scaled.jpg,R648.08,63 in stock (can be backordered),Yes,
"Ammonia 25% Solution AR – 2,5l",https://labequipsupply.co.za/product/ammonia-25-solution-ar/,CHE-A20,https://labequipsupply.co.za/wp-content/uploads/2021/02/Ammonia-Solution-25�.jpg,R83.65,228 in stock (can be backordered),Yes,
Sodium Lauryl Sulphate CP – 500g,https://labequipsupply.co.za/product/sodium-lauryl-sulphate-cp-500g/,CHE-23-1,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-CHEMICALS-Sodium-Lauryl-Sulphate-CP-1.jpg,R647.62,44 in stock (can be backordered),Yes,
Ammonium Chloride AR -500g,https://labequipsupply.co.za/product/ammonium-chloride-fine-crystals-ar/,CHE-A27,https://labequipsupply.co.za/wp-content/uploads/2021/02/Ammonium-Chloride.jpg,R71.32,102 in stock (can be backordered),Yes,
Sodium Bicabonate CP – 500g,https://labequipsupply.co.za/product/sodium-bicabonate-cp-500g/,CHE-7-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Sodium-Bicarbonate.jpg,R60.84,57 in stock (can be backordered),Yes,
"Acetic Acid AR Glass Bottle -2,5l",https://labequipsupply.co.za/product/acetic-acid-ar-glass-bottle/,CHE-A2,https://labequipsupply.co.za/wp-content/uploads/2021/06/Acetic-Acid-3.jpg,R329.39,12 in stock (can be backordered),Yes,
Glycerine,https://labequipsupply.co.za/product/glycerine/?attribute_size=25kg,BULK-G2,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-Chemicals-bulk-chemicals.jpg,R1823.91,35 in stock (can be backordered),Yes,Size: 25kg
Glycerine,https://labequipsupply.co.za/product/glycerine/?attribute_size=250kg,BULK-G1,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-Chemicals-bulk-chemicals.jpg,R17166.12,35 in stock (can be backordered),Yes,Size: 250kg
Sodium Hydroxide Flakes CP – 500g,https://labequipsupply.co.za/product/sodium-hydroxide-flakes-cp-500g/,CHE-19-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Sodium-Hydroxide-flakes.jpg,R73.00,99 in stock (can be backordered),Yes,
Sodium Tetraborate CP Decahydrate – 500g,https://labequipsupply.co.za/product/sodium-tetraborate-cp-deca-500g/,CHE-38-1,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-Chemicals-Sodium-Tetraborate-Deca-CP1.jpg,R82.80,89 in stock (can be backordered),Yes,
Phosphate Buffer Solution 0.054m Ph 6.8 5000ml,https://labequipsupply.co.za/product/phosphate-buffer-solution/,RLS-SOL-P18,https://labequipsupply.co.za/wp-content/uploads/2021/05/RLS-Lab-Lab-solutions-reagents.jpg,R187.22,,Yes,
Phenolphthalein,https://labequipsupply.co.za/product/phenolphthalein/?attribute_volume=1000ml,RLS-SOL-P12,https://labequipsupply.co.za/wp-content/uploads/2021/05/RLS-Lab-Lab-solutions-reagents.jpg,R189.19,,Yes,Concentration: Phenolphthalein 0.05%
Phenolphthalein,https://labequipsupply.co.za/product/phenolphthalein/?attribute_volume=500ml,RLS-SOL-P14,https://labequipsupply.co.za/wp-content/uploads/2021/05/RLS-Lab-Lab-solutions-reagents.jpg,R196.44,,Yes,Concentration: Phenolphthalein 0.5%
Phenolphthalein,https://labequipsupply.co.za/product/phenolphthalein/?attribute_volume=500ml,RLS-SOL-P11,https://labequipsupply.co.za/wp-content/uploads/2021/05/RLS-Lab-Lab-solutions-reagents.jpg,R396.5,,Yes,Concentration: Phenolphthalein (5% in ethanol)
Phenolphthalein,https://labequipsupply.co.za/product/phenolphthalein/?attribute_volume=500ml,RLS-SOL-P10,https://labequipsupply.co.za/wp-content/uploads/2021/05/RLS-Lab-Lab-solutions-reagents.jpg,R328.2,,Yes,Concentration: Phenolphthalein (1% in 96% ethanol)
Phenolphthalein,https://labequipsupply.co.za/product/phenolphthalein/?attribute_volume=500ml,RLS-SOL-P09,https://labequipsupply.co.za/wp-content/uploads/2021/05/RLS-Lab-Lab-solutions-reagents.jpg,R187.87,,Yes,Concentration: Phenolphthalein (1% in 60% ethanol)
HYDROGEN PEROXIDE 50%,https://labequipsupply.co.za/product/hydrogen-peroxide-2/?attribute_size=30kg,BULK-H10,https://labequipsupply.co.za/wp-content/uploads/2022/07/HYDROGEN-PEROXIDE-50�.jpg,R981.45,,Yes,Size: 30kg
HYDROGEN PEROXIDE 50%,https://labequipsupply.co.za/product/hydrogen-peroxide-2/?attribute_size=250kg,BULK-H11,https://labequipsupply.co.za/wp-content/uploads/2022/07/HYDROGEN-PEROXIDE-50�.jpg,R11133.1,1 in stock (can be backordered),Yes,Size: 250kg
Aluminium Hydroxide CP – 500g,https://labequipsupply.co.za/product/aluminium-hydroxide-cp-500g/,CHE-A14-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Aluminum-hydroxide.jpg,R91.24,50 in stock (can be backordered),Yes,
Bench Top PH Meter,https://labequipsupply.co.za/product/bench-top-ph-meter/?attribute_bench-top-portable=Portable+PH+Meter,EQ-PHMETER01,https://labequipsupply.co.za/wp-content/uploads/2019/09/PH-Bench-Top-Meter-RLS.jpg,R3007.74,,Yes,Bench-Top-Portable: Portable PH Meter
Bench Top PH Meter,https://labequipsupply.co.za/product/bench-top-ph-meter/?attribute_bench-top-portable=Bench+Top+PH+Meter,EQ-PHMETER02,https://labequipsupply.co.za/wp-content/uploads/2019/09/PH-Bench-Top-Meter-RLS.jpg,R11345.04,,Yes,Bench-Top-Portable: Bench Top PH Meter
Benzoic Acid AR – 500g,https://labequipsupply.co.za/product/benzoic-acid-ar/,CHE-B1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Benzoic-acid.jpg,R98.85,64 in stock (can be backordered),Yes,
Luna Precision Balances LPB,https://labequipsupply.co.za/product/luna-precision-balances-lpb/?attribute_luna-precision-balances-lpb=Luna+Precision+Balances+LPB+423e+(420g+x+0.001g),SCALE10,https://labequipsupply.co.za/wp-content/uploads/2023/05/Luna-Percision-Balance-LPB1.jpg,R14860.78,5 in stock (can be backordered),Yes,Luna-Precision-Balances-Lpb: Luna Precision Balances LPB 423e (420g x 0.001g)
Luna Precision Balances LPB,https://labequipsupply.co.za/product/luna-precision-balances-lpb/?attribute_luna-precision-balances-lpb=Luna+Precision+Balances+LPB+623e+(620g+x+0.001g),SCALE11,https://labequipsupply.co.za/wp-content/uploads/2023/05/Luna-Percision-Balance-LPB1.jpg,R17238.51,9 in stock (can be backordered),Yes,Luna-Precision-Balances-Lpb: Luna Precision Balances LPB 623e (620g x 0.001g)
Luna Precision Balances LPB,https://labequipsupply.co.za/product/luna-precision-balances-lpb/?attribute_luna-precision-balances-lpb=Luna+Precision+Balances+LPB+823e+(820g+x+0.001g),SCALE12,https://labequipsupply.co.za/wp-content/uploads/2023/05/Luna-Percision-Balance-LPB1.jpg,R19616.24,6 in stock (can be backordered),Yes,Luna-Precision-Balances-Lpb: Luna Precision Balances LPB 823e (820g x 0.001g)
Luna Precision Balances LPB,https://labequipsupply.co.za/product/luna-precision-balances-lpb/?attribute_luna-precision-balances-lpb=Luna+Precision+Balances+LPB+223i+(220g+x+0.001g),SCALE13,https://labequipsupply.co.za/wp-content/uploads/2023/05/Luna-Percision-Balance-LPB1.jpg,R16049.65,4 in stock (can be backordered),Yes,Luna-Precision-Balances-Lpb: Luna Precision Balances LPB 223i (220g x 0.001g)
Luna Precision Balances LPB,https://labequipsupply.co.za/product/luna-precision-balances-lpb/?attribute_luna-precision-balances-lpb=Luna+Precision+Balances+LPB+423i+(420g+x+0.001g),SCALE14,https://labequipsupply.co.za/wp-content/uploads/2023/05/Luna-Percision-Balance-LPB1.jpg,R17832.94,3 in stock (can be backordered),Yes,Luna-Precision-Balances-Lpb: Luna Precision Balances LPB 423i (420g x 0.001g)
Luna Precision Balances LPB,https://labequipsupply.co.za/product/luna-precision-balances-lpb/?attribute_luna-precision-balances-lpb=Luna+Precision+Balances+LPB+623i+(620g+x+0.001g),SCALE15,https://labequipsupply.co.za/wp-content/uploads/2023/05/Luna-Percision-Balance-LPB1.jpg,R20210.67,6 in stock (can be backordered),Yes,Luna-Precision-Balances-Lpb: Luna Precision Balances LPB 623i (620g x 0.001g)
Luna Precision Balances LPB,https://labequipsupply.co.za/product/luna-precision-balances-lpb/?attribute_luna-precision-balances-lpb=Luna+Precision+Balances+LPB+823i+(820g+x+0.001g),SCALE16,https://labequipsupply.co.za/wp-content/uploads/2023/05/Luna-Percision-Balance-LPB1.jpg,R22588.39,4 in stock (can be backordered),Yes,Luna-Precision-Balances-Lpb: Luna Precision Balances LPB 823i (820g x 0.001g)
Luna Precision Balances LPB,https://labequipsupply.co.za/product/luna-precision-balances-lpb/?attribute_luna-precision-balances-lpb=Luna+Precision+Balances+LPB+223e+(220G+x+0.001g),SCALE09,https://labequipsupply.co.za/wp-content/uploads/2023/05/Luna-Percision-Balance-LPB1.jpg,R13077.49,,Yes,Luna-Precision-Balances-Lpb: Luna Precision Balances LPB 223e (220G x 0.001g)
Filter Tips,https://labequipsupply.co.za/product/filter-tips/?attribute_size=Filter+Tip+Sterile+Clear+Low+Retention+1000ul+(Racked)+10x96+(960),CON-TIP17,https://labequipsupply.co.za/wp-content/uploads/2021/07/Filter-tips.jpg,R1106.59,,Yes,Size: Filter Tip Sterile Clear Low Retention 1000ul (Racked) 10x96 (960)
Filter Tips,https://labequipsupply.co.za/product/filter-tips/?attribute_size=Filter+Tip+Sterile+Clear+Low+Retention+200ul+(Racked)+10x96+(960),CON-TIP16,https://labequipsupply.co.za/wp-content/uploads/2021/07/Filter-tips.jpg,R967.35,2 in stock (can be backordered),Yes,Size: Filter Tip Sterile Clear Low Retention 200ul (Racked) 10x96 (960)
Filter Tips,https://labequipsupply.co.za/product/filter-tips/?attribute_size=Filter+Tip+Sterile+Clear+Low+Retention+100ul+(Racked)+10x96+(960),CON-TIP15,https://labequipsupply.co.za/wp-content/uploads/2021/07/Filter-tips.jpg,R967.35,8 in stock (can be backordered),Yes,Size: Filter Tip Sterile Clear Low Retention 100ul (Racked) 10x96 (960)
Filter Tips,https://labequipsupply.co.za/product/filter-tips/?attribute_size=Filter+Tip+Sterile+Clear+Low+Retention+50ul+(Racked)+10x96+(960),CON-TIP14,https://labequipsupply.co.za/wp-content/uploads/2021/07/Filter-tips.jpg,R967.35,10 in stock (can be backordered),Yes,Size: Filter Tip Sterile Clear Low Retention 50ul (Racked) 10x96 (960)
Filter Tips,https://labequipsupply.co.za/product/filter-tips/?attribute_size=Filter+Tip+Sterile+Clear+Low+Retention+20ul+(Racked)+10x96+(960),CON-TIP13,https://labequipsupply.co.za/wp-content/uploads/2021/07/Filter-tips.jpg,R967.35,8 in stock (can be backordered),Yes,Size: Filter Tip Sterile Clear Low Retention 20ul (Racked) 10x96 (960)
Filter Tips,https://labequipsupply.co.za/product/filter-tips/?attribute_size=Filter+Tip+Sterile+Clear+Low+Retention+10ul+(Racked)+10x96+(960),CON-TIP12,https://labequipsupply.co.za/wp-content/uploads/2021/07/Filter-tips.jpg,R961.49,,Yes,Size: Filter Tip Sterile Clear Low Retention 10ul (Racked) 10x96 (960)
Dextrose Monohydrate CP – 500g,https://labequipsupply.co.za/product/dextrose-monohydrate-cp-500g/,CHE-D2-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/RLS-Chemicals-Dextrose-Monohydrate.jpg,R53.23,57 in stock (can be backordered),Yes,
Activated Charcoal AR – 500g,https://labequipsupply.co.za/product/activated-charcoal-ar-500g/,CHE-A11-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Activated-Charcoal-AR-1.jpg,R106.44,56 in stock (can be backordered),Yes,
Sodium Thiosulphate CP – 500g,https://labequipsupply.co.za/product/sodium-thiosulphate-cp-500g/,CHE-42-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Sodium-Thiosulphate.jpg,R45.63,5 in stock (can be backordered),Yes,
Ammonium Molybdate Dihydrate CP – 500g,https://labequipsupply.co.za/product/ammonium-molybdate-dihydrate-cp-500g/,CHE-A39-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Ammonium-Molybdate.jpg,R882.00,47 in stock (can be backordered),Yes,
"Acetone AR – 2,5l",https://labequipsupply.co.za/product/acetone-ar/,CHE-A4,https://labequipsupply.co.za/wp-content/uploads/2021/02/Acetone-AR-grade.jpg,R118.37,44 in stock (can be backordered),Yes,
Ethyl Acetate,https://labequipsupply.co.za/product/ethyl-acetate-25lt/?attribute_size=5lt,BULK-E4,https://labequipsupply.co.za/wp-content/uploads/2021/03/Ethyl-Acetate-Industrial-Grade-NEW.jpg,R257.49,11 in stock (can be backordered),Yes,Size: 5lt
